id,created_at,source,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,user_id_str,user_screen_name,place_country_code,place_full_name,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,text
1073470939432714240,2018-12-14 06:53:10,Twitter for iPhone,,,,414647121,DrGGWilson,,,False,0,0,False,False,en,Amazing habitat diversity from the upstream  #Kavango #River down into the #OkavangoDelta and its distributory chan… https://t.co/B3XpYZAm8k
1073393395194884096,2018-12-14 01:45:02,Buffer,,,,92777454,sandman_kk,,,False,0,0,False,False,en,"[Upload] https://t.co/RTuAp5qLxu Shibuya Stream. 8159 #Tokyo, #Japan, #urban, #cityscape, #river, #perspective,… https://t.co/zln3dWWyAG"
1074035490368733184,2018-12-15 20:16:30,TweetDeck,,,,14553626,chronicallydave,,,False,2,0,False,False,en,"RT @AnthonyLanman: Our backyard...  #flood #stream #river #pasty #bloomingtonindiana @ Bloomington, Indiana https://t.co/Rg4sixBFOj"
1074035182779449349,2018-12-15 20:15:16,TwitterAppBots,,,,2595870686,daniceraj,,,False,2,0,False,False,en,"RT @AnthonyLanman: Our backyard...  #flood #stream #river #pasty #bloomingtonindiana @ Bloomington, Indiana https://t.co/Rg4sixBFOj"
1074032331659333632,2018-12-15 20:03:57,Instagram,,,,16118287,AnthonyLanman,US,"Indiana, USA",False,2,0,False,False,en,"Our backyard...  #flood #stream #river #pasty #bloomingtonindiana @ Bloomington, Indiana https://t.co/Rg4sixBFOj"
1073970513205256192,2018-12-15 15:58:18,Instagram,,,,552808657,GoNativeToys,,,False,0,0,False,False,en,Hiking in Texas. #texas #exploring #hills #mountains #river #stream #park #cowboys #cattle  #michaelnorman… https://t.co/yLBsxiVQCW
1073884225026355200,2018-12-15 10:15:25,The Edinburgh Forum app,,,,1037405206529671168,Edinburgh_forum,,,False,1,0,False,False,en,RT @mark_fearn_art: By the Stream #art by Mark  https://t.co/v1iyjheyFK   #Painting #abstract #contemporaryart #abstractart #abstractpainti…
1073882053165359104,2018-12-15 10:06:47,Twitter Web Client,,,,704012945,mark_fearn_art,,,False,1,4,False,False,en,By the Stream #art by Mark  https://t.co/v1iyjheyFK   #Painting #abstract #contemporaryart #abstractart… https://t.co/BjRbGIGmwB
1073868331290107905,2018-12-15 09:12:16,FullonTweeter,,,,777824457293312000,Full_on_fulton,,,False,0,0,False,False,en,River Rapids https://t.co/yUEgVRfvlY #art #minimalist #minimal #stripes #blue #river #stream #design #abstract #redbubble
1073774773291892736,2018-12-15 03:00:30,Hootsuite Inc.,,,,733658471288049664,arnezphoto,,,False,0,0,False,False,en,"Coming home. A small boat going up Haulover Creek at dusk, the stream separates the northern and southern parts of… https://t.co/YJWw9XCNmL"
1074408024771624966,2018-12-16 20:56:49,TweetCaster for Android,,,,183386602,RiverSwami,,,False,0,0,False,False,en,USGS: #Delaware #River @#Trenton NJ Temp 40.8°F🌡️ pH 7.7 Streamflow 18800cfs Gage height 11ft💦 Turbidity 4.5FNU Dis… https://t.co/sFpdNH4ilp
1074338878297907200,2018-12-16 16:22:03,Twitter for iPhone,,,,4634798139,willettbranch,,,True,0,1,False,False,en,"Great job, FOSC!  Every #stream #creek or #river needs friends like you! #ClimateChange makes friends even more imp… https://t.co/ypHoDlP3Qo"
1074503209752907781,2018-12-17 03:15:03,Buffer,,,,92777454,sandman_kk,,,False,0,1,False,False,en,"[Upload] https://t.co/pxp51LdOml Shibuya Stream. 8176 #Tokyo, #Japan, #street, #river, #urban, #night, #buildings,… https://t.co/7BpAx1qEjb"
1075379947018031104,2018-12-19 13:18:53,Twitter Web Client,,,,898110672889925632,Officialmesl,,,False,0,0,False,False,en,Mainstream Energy Solutions Ltd will continue to #support #key catchment area communities around the #River #Niger.… https://t.co/yDMRH8IgRV
1075350275731415040,2018-12-19 11:20:59,Twitter Web Client,,,,523714309,JJJussi,,,False,0,1,False,False,en,Our stream ecology research group @UniOulu is recruiting a PhD candidate to a research project focusing on multiple… https://t.co/GFpExCRSx6
1071569452934807552,2018-12-09 00:57:21,Twitter Web Client,,,,704012945,mark_fearn_art,,,False,2,0,False,False,en,RT @mark_fearn_art: By the Stream #art by Mark  https://t.co/v1iyjheyFK …  #Painting #abstract #contemporaryart #abstractart #abstractpaint…
