id,created_at,source,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,user_id_str,user_screen_name,place_country_code,place_full_name,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,text
1071865082454392832,2018-12-09 20:32:04,Twitter Web Client,,,,1900053734,Noonaq885,,,False,8,0,False,False,en,RT @reraa33: Live Stream HD  ♥ || Great Match  🙌🏻  //♀♀♀/8♀♥♠  Computer Live Stream HERE ➤https://t.co/kKNELbCJ7Q   //  Mobile Live Stream…
1071865082349531136,2018-12-09 20:32:04,Twitter Web Client,,,,170926675,BABYfanofJB,,,False,8,0,False,False,en,RT @reraa33: Live Stream HD  ♥ || Great Match  🙌🏻  //♀♀♀/8♀♥♠  Computer Live Stream HERE ➤https://t.co/kKNELbCJ7Q   //  Mobile Live Stream…
1071865053673078786,2018-12-09 20:31:57,Twitter Web Client,,,,1071460344,garyb202,,,False,7,7,False,False,en,🔴HD live  ↓˳↓˳↓˳↓˳   River Plate vs Boca Juniors  L i v e Stream  • Mobile 📱   https://t.co/jkUXNGp3R0  • Computer… https://t.co/zOyIh5CU9n
1071865007414091777,2018-12-09 20:31:46,Twitter for iPhone,1.0718645771456512e+18,398048066.0,AndreaBiferi,398048066,AndreaBiferi,,,False,0,1,False,False,it,Intanto sto su uno streaming che stanno collegati col barrio de #Boca. Hanno fatto vede immagini goal. Non so se i… https://t.co/wWdxjPoeIV
1071864909540007938,2018-12-09 20:31:23,Twitter Web Client,,,,743758350,niceflower991,,,False,7,7,False,False,es,LIVE Stream  🏆Copa-Libertadores  VamosBoca VamosRiver Libertadores2018  LibertadoresxFOX Libertadores LibertadoresF… https://t.co/ARLwnmVtKA
1071864844188639232,2018-12-09 20:31:07,Twitter Web Client,,,,913101323347914752,reraa33,,,False,8,8,False,False,en,Live Stream HD  ♥ || Great Match  🙌🏻  //♀♀♀/8♀♥♠  Computer Live Stream HERE ➤https://t.co/kKNELbCJ7Q   //  Mobile L… https://t.co/3LIsQ3LZIN
1071864335255945216,2018-12-09 20:29:06,Twitter Web Client,1.0718520998210765e+18,8.03743029114839e+17,shorafamohamad1,803743029114839040,shorafamohamad1,,,False,0,0,False,False,en,STREAM UPDATED #RIVBOC  0-1  #SundayMorning  #JugamosTodos!  #VamosBoca 👊 #VamosRiver ⚪️🔴⚪️ #RiverBoca
1071863965179895809,2018-12-09 20:27:38,Twitter for Android,,,,32466532,writerofpoetry,,,False,6,0,False,False,en,RT @UaeAlhnanl: Live Stream HD  ♥ || Great Match  🙌🏻  //  Computer Live Stream HERE ➤https://t.co/YC8tD1v4gV  //  Mobile Live Stream Link ➤…
1071863725190193155,2018-12-09 20:26:41,Twitter for iPhone,,,,3845075373,NickyAfr0,,,True,0,1,False,False,en,BOCA DOING IT FOR RAZZ!!! #RIPRazz #WeStreamFM #CopaLibertadores https://t.co/BeDmxSzFi9
1071863619606867968,2018-12-09 20:26:15,Twitter for Android,,,,748473612080812032,officialSurya58,,,False,20,0,False,False,en,RT @LiveStream777: Live Stream #Superclasico  River Plate vs Boca Juniors  • Mobile https://t.co/2MZ1AQHidP  • Computer https://t.co/8rXoLI…
